"news_id","source","title","content_text","published_at","url","topic_tags","extracted_at","is_fraud_related"
"5913","РИА Новости","""Она исчезает"": произошедшее на Украине поразило Запад","","2026-04-22T23:06:57Z","https://ria.ru/20260423/ukraina-2088456378.html","лента новостей","2026-04-23T07:02:34Z",
"5914","РИА Новости","Названы вклады, держать которые перестало быть выгодно","","2026-04-22T23:05:00Z","https://ria.ru/20260423/depozity-2088454451.html","лента новостей","2026-04-23T07:02:34Z",
"5915","РИА Новости","В МИД объяснили временные ограничения работы интернета в России","","2026-04-22T23:04:08Z","https://ria.ru/20260423/bezopasnost-2088456207.html","лента новостей","2026-04-23T07:02:34Z",
"5916","РИА Новости","Путин с иронией напомнил про участие трансгендеров в соревнованиях","","2026-04-22T23:00:58Z","https://ria.ru/20260423/putin-2088455987.html","лента новостей","2026-04-23T07:02:34Z",
"5850","РИА Новости","Россиянки на Бали пожаловались на скрытую съемку водителями скутер-такси","","2026-04-22T22:54:04Z","https://ria.ru/20260423/bali-2088455480.html","лента новостей","2026-04-23T07:02:34Z",
"5851","РИА Новости","В Севастополе сбили 15 беспилотников","","2026-04-22T22:50:44Z","https://ria.ru/20260423/sevastopol-2088455176.html","лента новостей","2026-04-23T07:02:34Z",
"5852","РИА Новости","В МИД назвали условия возобновления выплат взносов в Арктический совет","","2026-04-22T22:49:06Z","https://ria.ru/20260423/arktika-2088454905.html","лента новостей","2026-04-23T07:02:34Z",
"5853","РИА Новости","В Севастополе отменили воздушную тревогу","","2026-04-22T22:43:18Z","https://ria.ru/20260423/sevastopol-2088454718.html","лента новостей","2026-04-23T07:02:34Z",
"5854","РИА Новости","На Западе выступили с призывом после выходки посла Украины в Польше","","2026-04-22T22:42:58Z","https://ria.ru/20260423/ukraina-2088454577.html","лента новостей","2026-04-23T07:02:34Z",
"5855","РИА Новости","Отношения между Россией и Венгрией будут нормальными, заявил замглавы МИД","","2026-04-22T22:40:38Z","https://ria.ru/20260423/diplomatiya-2088454282.html","лента новостей","2026-04-23T07:02:34Z",
"5856","РИА Новости","Россия готова рассмотреть возможность отправки нефти на Кубу, заявили в МИД","","2026-04-22T22:38:25Z","https://ria.ru/20260423/rossija-2088454108.html","лента новостей","2026-04-23T07:02:34Z",
"5857","РИА Новости","Отношения России и США находятся на самой низкой точке, заявил замглавы МИД","","2026-04-22T22:35:47Z","https://ria.ru/20260423/diplomatiya-2088453893.html","лента новостей","2026-04-23T07:02:34Z",
"5858","РИА Новости","Ситуация с Ормузским проливом затрагивает всех, заявил замглавы МИД","","2026-04-22T22:32:54Z","https://ria.ru/20260423/ormuz-2088453700.html","лента новостей","2026-04-23T07:02:34Z",
"5859","РИА Новости","Отношения России и новых властей Венесуэлы хорошие, заявили в МИД","","2026-04-22T22:31:05Z","https://ria.ru/20260423/venesuela-2088453534.html","лента новостей","2026-04-23T07:02:34Z",
"5860","РИА Новости","Финансист рассказала, как увеличить накопления на пенсию","","2026-04-22T22:28:43Z","https://ria.ru/20260423/pensiya-2088453329.html","лента новостей","2026-04-23T07:02:34Z",
"5773","РИА Новости","Россия приглашена к участию в саммите G20 в США","","2026-04-22T22:24:37Z","https://ria.ru/20260423/rossija-2088453160.html","лента новостей","2026-04-23T07:02:34Z",
"5774","РИА Новости","Суд в США отклонил иск главы ФБР к журналисту о клевете","","2026-04-22T22:21:35Z","https://ria.ru/20260423/ssha-2088453005.html","лента новостей","2026-04-23T07:02:34Z",
"5775","РИА Новости","Начальник расчета ЗРК рассказал об атаках ВСУ с помощью дронов","","2026-04-22T22:16:44Z","https://ria.ru/20260423/spetsoperatsiya-2088452764.html","лента новостей","2026-04-23T07:02:34Z",
"5776","РИА Новости","В Севастополе сбили еще девять воздушных целей, заявил Развожаев","","2026-04-22T22:12:34Z","https://ria.ru/20260423/sevastopol-2088452597.html","лента новостей","2026-04-23T07:02:34Z",
"5777","РИА Новости","Ученые объяснили, зачем манулам нужна зажировка","","2026-04-22T22:10:26Z","https://ria.ru/20260423/manul-2088452393.html","лента новостей","2026-04-23T07:02:34Z",
"5778","РИА Новости","Контрразведчик Селивановский помог исправить кадровую ошибку Сталина","","2026-04-22T22:06:45Z","https://ria.ru/20260423/voyna-2088452069.html","лента новостей","2026-04-23T07:02:34Z",
"5779","РИА Новости","Счетная палата назвала самые популярные у россиян соцконтракты","","2026-04-22T22:02:32Z","https://ria.ru/20260423/sotskontrakt-2088451859.html","лента новостей","2026-04-23T07:02:34Z",
"5780","РИА Новости","В Днепропетровске и Кривом Роге прогремели взрывы","","2026-04-22T21:59:55Z","https://ria.ru/20260423/ukraina-2088451702.html","лента новостей","2026-04-23T07:02:34Z",
"5781","РИА Новости","Американские военные перехватили три иранских танкера, пишут СМИ","","2026-04-22T21:57:38Z","https://ria.ru/20260423/ssha-2088451220.html","лента новостей","2026-04-23T07:02:34Z",
"5782","РИА Новости","""Это аморально"": на Западе ужаснулись новому решению ЕС по России","","2026-04-22T21:57:38Z","https://ria.ru/20260423/zapad-2088451383.html","лента новостей","2026-04-23T07:02:34Z",
"5615","РИА Новости","Министр ВМС США покинул пост","","2026-04-22T21:54:30Z","https://ria.ru/20260423/ssha-2088451055.html","лента новостей","2026-04-23T07:02:34Z",
"5616","РИА Новости","В Кривом Роге прогремели взрывы","","2026-04-22T21:53:14Z","https://ria.ru/20260423/ukraina-2088450766.html","лента новостей","2026-04-23T07:02:34Z",
"5617","РИА Новости","Допуск в мавзолей Ленина закроют с 23 апреля по 17 мая","","2026-04-22T21:49:18Z","https://ria.ru/20260423/mavzoley-2088450616.html","лента новостей","2026-04-23T07:02:34Z",
"5618","РИА Новости","ЕС в четверг окончательно утвердит 20-й пакет антироссийских санкций","","2026-04-22T21:46:11Z","https://ria.ru/20260423/es-2088450402.html","лента новостей","2026-04-23T07:02:34Z",
"5619","РИА Новости","МИД пока не готов отменить рекомендацию не ездить на Ближний Восток","","2026-04-22T21:43:41Z","https://ria.ru/20260423/mid-2088450208.html","лента новостей","2026-04-23T07:02:34Z",
"5620","РИА Новости","Силы ПВО отражают атаку ВСУ в Севастополе","","2026-04-22T21:41:25Z","https://ria.ru/20260423/sevastopol-2088450055.html","лента новостей","2026-04-23T07:02:34Z",
"5621","РИА Новости","ЕС планирует окончательно утвердить кредит Украине","","2026-04-22T21:39:12Z","https://ria.ru/20260423/evrosoyuz-2088449829.html","лента новостей","2026-04-23T07:02:34Z",
"5622","РИА Новости","Италия может направить в Ормузский пролив четыре корабля для разминирования","","2026-04-22T21:35:50Z","https://ria.ru/20260423/italija-2088449436.html","лента новостей","2026-04-23T07:02:34Z",
"5623","РИА Новости","В Махачкале кровля дома, где тушат пожар, полностью охвачена огнем","","2026-04-22T21:31:54Z","https://ria.ru/20260423/mahachkala-2088449139.html","лента новостей","2026-04-23T07:02:34Z",
"5624","РИА Новости","Офицер ""Центра"" рассказал о подвиге подчиненного","","2026-04-22T21:28:40Z","https://ria.ru/20260423/spetsoperatsiya-2088448964.html","лента новостей","2026-04-23T07:02:34Z",
"5625","РИА Новости","ФСБ опубликовала архивные материалы о генерале Селивановском","","2026-04-22T21:26:52Z","https://ria.ru/20260423/fsb-2088448708.html","лента новостей","2026-04-23T07:02:34Z",
"5529","РИА Новости","В Изюме прогремел взрыв","","2026-04-22T21:22:56Z","https://ria.ru/20260423/ukraina-2088448329.html","лента новостей","2026-04-23T07:02:34Z",
"5530","РИА Новости","В Севастополе объявили воздушную тревогу","","2026-04-22T21:19:56Z","https://ria.ru/20260423/trevoga-2088448187.html","лента новостей","2026-04-23T07:02:34Z",
"5531","РИА Новости","""Росконгресс"" назвал факторы рекордного дефицита серебра в мире","","2026-04-22T21:16:42Z","https://ria.ru/20260423/serebro-2088447966.html","лента новостей","2026-04-23T07:02:34Z",
"5532","РИА Новости","Путин проведет совещание с членами правительства по развитию Арктики","","2026-04-22T21:09:51Z","https://ria.ru/20260423/putin-2088447650.html","лента новостей","2026-04-23T07:02:34Z",
"5533","РИА Новости","В Махачкале из горящего дома эвакуировали около 75 человек","","2026-04-22T21:04:56Z","https://ria.ru/20260423/pozhar-2088447492.html","лента новостей","2026-04-23T07:02:34Z",
"5534","РИА Новости","В Пензенской области ввели план ""Ковер""","","2026-04-22T21:00:24Z","https://ria.ru/20260423/trevoga-2088447341.html","лента новостей","2026-04-23T07:02:34Z",
"5535","РИА Новости","В аэропорту Саратова ввели временные ограничения","","2026-04-22T20:58:14Z","https://ria.ru/20260422/aeroport-2088447060.html","лента новостей","2026-04-23T07:02:34Z",
"5536","РИА Новости","Туристка повредила фонтан во Флоренции из-за предсвадебного челленджа","","2026-04-22T20:55:06Z","https://ria.ru/20260422/florentsija-2088446869.html","лента новостей","2026-04-23T07:02:34Z",
"5449","РИА Новости","CENTCOM заявил, что США перехватили 29 судов во время блокады Ормуза","","2026-04-22T20:40:03Z","https://ria.ru/20260422/ssha-2088445200.html","лента новостей","2026-04-23T07:02:34Z",
"5450","РИА Новости","СМИ раскрыли, сколько будет стоить восстановление Украины","","2026-04-22T20:38:37Z","https://ria.ru/20260422/ukraina-2088444812.html","лента новостей","2026-04-23T07:02:34Z",
"5451","РИА Новости","В Госдуму внесли проект о зачислении в бюджет платы за ""красивые"" номера","","2026-04-22T20:36:13Z","https://ria.ru/20260422/avto-2088444273.html","лента новостей","2026-04-23T07:02:34Z",
"5452","РИА Новости","Чернышенко: Россия показала сильный результат на Менделеевской олимпиаде","","2026-04-22T20:36:05Z","https://ria.ru/20260422/chernyshenko-2088444125.html","лента новостей","2026-04-23T07:02:34Z",
"5453","РИА Новости","Посол в Италии считает, что регулярные контакты предотвратили бы скандалы","","2026-04-22T20:33:55Z","https://ria.ru/20260422/posol-2088443799.html","лента новостей","2026-04-23T07:02:34Z",
"5454","РИА Новости","Черногория и ЕС одобрили создание рабочей группы для вступления в блок","","2026-04-22T20:31:02Z","https://ria.ru/20260422/chernogoriya-2088443660.html","лента новостей","2026-04-23T07:02:34Z",
"5455","РИА Новости","Иностранные мошенники ежегодно обирают американцев, заявили в Минфине США","","2026-04-22T20:28:56Z","https://ria.ru/20260422/usa-2088443356.html","лента новостей","2026-04-23T07:02:34Z",
"5456","РИА Новости","Поезд с молдавскими чиновниками сломался на пути к новой европейской колее","","2026-04-22T20:27:01Z","https://ria.ru/20260422/poezd-2088442914.html","лента новостей","2026-04-23T07:02:34Z",
"5457","РИА Новости","В Махачкале вспыхнул пожар в многоквартирном доме","","2026-04-22T20:26:17Z","https://ria.ru/20260422/mahachkala-2088442767.html","лента новостей","2026-04-23T07:02:34Z",
"5458","РИА Новости","При освобождении Гришино ликвидировали группу иностранных наемников","","2026-04-22T20:23:58Z","https://ria.ru/20260422/nuriakhmetov-2088442618.html","лента новостей","2026-04-23T07:02:34Z",
"5396","РИА Новости","СМИ: новые власти Венгрии проверят план по займу от фонда милитаризации ЕС","","2026-04-22T20:13:03Z","https://ria.ru/20260422/vengriya-2088442400.html","лента новостей","2026-04-23T07:02:34Z",
"5397","РИА Новости","""Мы проиграли"". В США поразились сокрушительному удару Ирана","","2026-04-22T20:02:15Z","https://ria.ru/20260422/iran-2088441723.html","лента новостей","2026-04-23T07:02:34Z",
"5398","РИА Новости","""Хезболла"" провела операции против ЦАХАЛ в ответ на удары по Ливану","","2026-04-22T19:59:38Z","https://ria.ru/20260422/hezboll-2088441542.html","лента новостей","2026-04-23T07:02:34Z",
"5039","РИА Новости","В Благовещенске умер ребенок, пострадавший при пожаре в многоэтажке","","2026-04-22T19:51:50Z","https://ria.ru/20260422/sk-2088440700.html","лента новостей","2026-04-23T07:02:34Z",
"5040","РИА Новости","Часть Запорожской области осталась без света из-за атак ВСУ","","2026-04-22T19:48:16Z","https://ria.ru/20260422/svet-2088440454.html","лента новостей","2026-04-23T07:02:34Z",
"5041","РИА Новости","В Сызрани завершили аварийно-спасательные работы после ЧП","","2026-04-22T19:43:49Z","https://ria.ru/20260422/syzran-2088440242.html","лента новостей","2026-04-23T07:02:34Z",
"5042","РИА Новости","Срок прекращения огня с Ираном не установлен, заявил Белый дом","","2026-04-22T19:41:55Z","https://ria.ru/20260422/levitt-2088440084.html","лента новостей","2026-04-23T07:02:34Z",
"5043","РИА Новости","Трамп сохраняет много вариантов действий против Ирана, заявила Левитт","","2026-04-22T19:35:59Z","https://ria.ru/20260422/levitt-2088439710.html","лента новостей","2026-04-23T07:02:34Z",
"5044","РИА Новости","США продолжат блокаду Ирана во время прекращения огня, заявила Левитт","","2026-04-22T19:32:16Z","https://ria.ru/20260422/ssha-2088439428.html","лента новостей","2026-04-23T07:02:34Z",
"5045","РИА Новости","Левитт: США по-прежнему не видят достаточно действий со стороны европейцев","","2026-04-22T19:25:48Z","https://ria.ru/20260422/ssha-2088439112.html","лента новостей","2026-04-23T07:02:34Z",
"5046","РИА Новости","""В руках России"". Заявление Зеленского о Донбассе вызвало переполох в Сети","","2026-04-22T19:22:32Z","https://ria.ru/20260422/zelenskiy-2088438780.html","лента новостей","2026-04-23T07:02:34Z",
"5047","РИА Новости","СМИ: Трамп не установил сроков продления перемирия с Ираном ради сделки","","2026-04-22T19:19:51Z","https://ria.ru/20260422/tramp-2088438643.html","лента новостей","2026-04-23T07:02:34Z",
"5048","РИА Новости","В Минфине США заявили, что продолжают искать методы давления на Россию","","2026-04-22T19:19:47Z","https://ria.ru/20260422/ssha-2088438501.html","лента новостей","2026-04-23T07:02:34Z",
"5049","РИА Новости","США ждут ответ от Ирана на требования по соглашению, заявила Левитт","","2026-04-22T19:19:40Z","https://ria.ru/20260422/usa-2088438407.html","лента новостей","2026-04-23T07:02:34Z",
"5050","РИА Новости","В Туапсе зафиксировали превышение вредных веществ в воздухе из-за пожара","","2026-04-22T19:11:10Z","https://ria.ru/20260422/tuapse-2088437507.html","лента новостей","2026-04-23T07:02:34Z",
"5051","РИА Новости","В подконтрольном ВСУ Запорожье прогремели взрывы","","2026-04-22T19:06:32Z","https://ria.ru/20260422/zaporozhe-2088437117.html","лента новостей","2026-04-23T07:02:34Z",
"5052","РИА Новости","Лукашенко рассказал о белорусском лазере, который сжигает беспилотники","","2026-04-22T19:01:30Z","https://ria.ru/20260422/lukashenko-2088436734.html","лента новостей","2026-04-23T07:02:34Z",
"5053","РИА Новости","Спасатели эвакуировали одну из двух раненых журналисток на юге Ливана","","2026-04-22T18:57:16Z","https://ria.ru/20260422/livan-2088436394.html","лента новостей","2026-04-23T07:02:34Z",
"5054","РИА Новости","Турция хочет добиться переговоров по Ирану и Украине, заявил Эрдоган","","2026-04-22T18:53:16Z","https://ria.ru/20260422/turtsija-2088436083.html","лента новостей","2026-04-23T07:02:34Z",
"5055","РИА Новости","Путин рассказал, что видел победы российских борцов на Чемпионате Европы","","2026-04-22T18:50:24Z","https://ria.ru/20260422/putin-2088435761.html","лента новостей","2026-04-23T07:02:34Z",
"5056","РИА Новости","Источники в Израиле рассказали, какой срок для сделки с Ираном назвал Трамп","","2026-04-22T18:49:46Z","https://ria.ru/20260422/tramp-2088435599.html","лента новостей","2026-04-23T07:02:34Z",
"5057","РИА Новости","В Белгородской области мужчина пострадал при атаке дрона ВСУ","","2026-04-22T18:46:22Z","https://ria.ru/20260422/muzhchina-2088435070.html","лента новостей","2026-04-23T07:02:34Z",
"5058","РИА Новости","Кремлев рассказал Путину, что российские бойцы готовятся к Олимпиаде в США","","2026-04-22T18:45:14Z","https://ria.ru/20260422/kremlev-2088434899.html","лента новостей","2026-04-23T07:02:34Z",
"4766","РИА Новости","В поселке Коренево в Курской области при атаке дрона тяжело ранен мужчина","","2026-04-22T16:14:52Z","https://ria.ru/20260422/bpla-2088411567.html","лента новостей","2026-04-23T07:02:34Z",
"4767","РИА Новости","В Подмосковье отправили под арест полицейского по делу о смертельном ДТП","","2026-04-22T16:11:01Z","https://ria.ru/20260422/sud-2088411304.html","лента новостей","2026-04-23T07:02:34Z",
"4768","РИА Новости","МЭР рассказало о замедлении инфляции в России в апреле","","2026-04-22T16:09:11Z","https://ria.ru/20260422/mer-2088411132.html","лента новостей","2026-04-23T07:02:34Z",
"4769","РИА Новости","Apple могла нарушить закон, удалив ""Телегу"" из App Store","","2026-04-22T16:06:43Z","https://ria.ru/20260422/apple-2088410689.html","лента новостей","2026-04-23T07:02:34Z",
"4770","РИА Новости","Росстат рассказал об уровне инфляции в России с 14 по 20 апреля","","2026-04-22T16:04:04Z","https://ria.ru/20260422/rosstat-2088410389.html","лента новостей","2026-04-23T07:02:34Z",
"4771","РИА Новости","""Как по волшебству"". На Западе высмеяли решение Зеленского","","2026-04-22T16:00:46Z","https://ria.ru/20260422/druzhba-2088409881.html","лента новостей","2026-04-23T07:02:34Z",
"4772","РИА Новости","Суд в четверг может избрать меру пресечения шести топ-менеджерам ""Эксмо""","","2026-04-22T16:00:32Z","https://ria.ru/20260422/sud-2088409705.html","лента новостей","2026-04-23T07:02:34Z",
"4773","РИА Новости","Суд вернул Блиновской квартиру в Ярославле","","2026-04-22T15:51:38Z","https://ria.ru/20260422/blinovskaya-2088408121.html","лента новостей","2026-04-23T07:02:34Z",
"4774","РИА Новости","Эрдоган не получил приглашение на саммит ЕС на Кипре, пишут СМИ","","2026-04-22T15:51:36Z","https://ria.ru/20260422/es-2088407968.html","лента новостей","2026-04-23T07:02:34Z",
"4775","РИА Новости","На юге Москвы в многоэтажном доме прогремел взрыв","","2026-04-22T15:49:15Z","https://ria.ru/20260422/vzryv-2088407665.html","лента новостей","2026-04-23T07:02:34Z",
"4776","РИА Новости","Более десяти стран попросили США продлить снятие санкций с российской нефти","","2026-04-22T15:48:55Z","https://ria.ru/20260422/bessent-2088407521.html","лента новостей","2026-04-23T07:02:34Z",
"4777","РИА Новости","Эрдоган заявил о работе над возобновлением переговоров по Украине","","2026-04-22T15:47:26Z","https://ria.ru/20260422/peregovory-2088407356.html","лента новостей","2026-04-23T07:02:34Z",
"4778","РИА Новости","Развожаев призвал совершенствовать законодательство по охране памятников","","2026-04-22T15:45:31Z","https://ria.ru/20260422/razvozhai-2088406857.html","лента новостей","2026-04-23T07:02:34Z",
"4779","РИА Новости","Патриарх Кирилл заявил об угрозе ликвидации присутствия РПЦ в Эстонии","","2026-04-22T15:45:31Z","https://ria.ru/20260422/patriarkh-2088406995.html","лента новостей","2026-04-23T07:02:34Z",
"4599","РИА Новости","В Благовещенске четыре человека погибли при пожаре в многоквартирном доме","","2026-04-22T15:39:19Z","https://ria.ru/20260422/pozhar-2088406551.html","лента новостей","2026-04-23T07:02:34Z",
"4600","РИА Новости","СМИ: Абрамович подал иск в ЕСПЧ из-за замороженных в Британии активов","","2026-04-22T15:38:04Z","https://ria.ru/20260422/abramovich-2088406336.html","лента новостей","2026-04-23T07:02:34Z",
"4601","РИА Новости","СМИ: израильские военные блокировали раненых журналистов на юге Ливана","","2026-04-22T15:33:51Z","https://ria.ru/20260422/livan-2088405394.html","лента новостей","2026-04-23T07:02:34Z",
"4602","РИА Новости","Песков ответил на вопрос о возможном новом визите Кушнера и Уиткоффа","","2026-04-22T15:26:02Z","https://ria.ru/20260422/kushner-uitkoff-2088403762.html","лента новостей","2026-04-23T07:02:34Z",
"4603","РИА Новости","У Москвы нет конкретики по возможному новому визиту Уиткоффа, заявил Песков","","2026-04-22T15:24:20Z","https://ria.ru/20260422/peskov-2088402821.html","лента новостей","2026-04-23T07:02:34Z",
"4604","РИА Новости","В Кремле надеются, что визиты Кушнера и Уиткоффа в Россию продолжатся","","2026-04-22T15:22:40Z","https://ria.ru/20260422/vizity-2088402007.html","лента новостей","2026-04-23T07:02:34Z",
"4605","РИА Новости","Путин в среду вручит награды российским боксерам","","2026-04-22T15:19:28Z","https://ria.ru/20260422/boks-2088401055.html","лента новостей","2026-04-23T07:02:34Z",
"4606","РИА Новости","Дюмин: сохранение культурного наследия связано с традиционными ценностями","","2026-04-22T15:17:48Z","https://ria.ru/20260422/kultura-2088400893.html","лента новостей","2026-04-23T07:02:34Z",
"4607","РИА Новости","В Госдуму внесли кандидатуры на должность омбудсмена","","2026-04-22T15:17:02Z","https://ria.ru/20260422/gosduma-2088400679.html","лента новостей","2026-04-23T07:02:34Z",
"4608","РИА Новости","СМИ: США хотят ограничить Ирану время на подготовку идей по урегулированию","","2026-04-22T15:15:27Z","https://ria.ru/20260422/tramp-2088400490.html","лента новостей","2026-04-23T07:02:34Z",
"4461","РИА Новости","РКН не будет ограничивать корпоративный VPN для российских компаний","","2026-04-22T15:14:08Z","https://ria.ru/20260422/vpn-2088400348.html","лента новостей","2026-04-23T07:02:34Z",
"4462","РИА Новости","Демократы и республиканцы перекраивают округа для победы на выборах в США","","2026-04-22T15:08:48Z","https://ria.ru/20260422/ssha-2088399173.html","лента новостей","2026-04-23T07:02:34Z",
"4463","РИА Новости","Суд взыскал с куратора марафонов Блиновской 44 миллиона рублей","","2026-04-22T15:08:23Z","https://ria.ru/20260422/sud-2088398990.html","лента новостей","2026-04-23T07:02:34Z",
"4464","РИА Новости","Дефицит воды в бассейне Аральского моря может удвоиться к 2040 году","","2026-04-22T15:08:11Z","https://ria.ru/20260422/more-2088398691.html","лента новостей","2026-04-23T07:02:34Z",
"4465","РИА Новости","ВМС США сообщили о рекордных масштабах строительства подлодок","","2026-04-22T15:00:42Z","https://ria.ru/20260422/ssha-2088397931.html","лента новостей","2026-04-23T07:02:34Z",
"4466","РИА Новости","В Приднестровье стартовала акция ""Георгиевская ленточка""","","2026-04-22T14:58:12Z","https://ria.ru/20260422/pridnestrove-2088397742.html","лента новостей","2026-04-23T07:02:34Z",
"4467","РИА Новости","Два человека погибли в результате удара израильского БПЛА по Ливану","","2026-04-22T14:57:35Z","https://ria.ru/20260422/bpla-2088397464.html","лента новостей","2026-04-23T07:02:34Z",
"4468","РИА Новости","В Киеве прогремели взрывы","","2026-04-22T14:47:59Z","https://ria.ru/20260422/vzryvy-2088396459.html","лента новостей","2026-04-23T07:02:34Z",
"4469","РИА Новости","Погибшего в ДТП экс-главу Саратова Романова похоронят в Энгельсе","","2026-04-22T14:47:43Z","https://ria.ru/20260422/pokhorony-2088396143.html","лента новостей","2026-04-23T07:02:34Z",
"4299","РИА Новости","В Брянской области мужчина пострадал в результате атаки ВСУ","","2026-04-22T14:42:22Z","https://ria.ru/20260422/bryansk-2088395345.html","лента новостей","2026-04-23T07:02:34Z",
"4300","РИА Новости","Костин оценил возможность драматического снижения курса рубля","","2026-04-22T14:42:18Z","https://ria.ru/20260422/kurs-2088395200.html","лента новостей","2026-04-23T07:02:34Z",
"4301","РИА Новости","В АСТ прокомментировали проверку книг Григория Остера","","2026-04-22T14:38:53Z","https://ria.ru/20260422/oster-2088392085.html","лента новостей","2026-04-23T07:02:34Z",
"4302","РИА Новости","""Росатом"" впервые в мире отработал сжигание опасных веществ в реакторе АЭС","","2026-04-22T14:38:10Z","https://ria.ru/20260422/rosatom-2088391683.html","лента новостей","2026-04-23T07:02:34Z",
"4303","РИА Новости","АдГ призвала к перезапуску атомной энергетики","","2026-04-22T14:36:31Z","https://ria.ru/20260422/energetika-2088391369.html","лента новостей","2026-04-23T07:02:34Z",
"4304","РИА Новости","Додон обвинил власти Молдавии в попытке заблокировать выборы в Гагаузии","","2026-04-22T14:27:53Z","https://ria.ru/20260422/dodon-2088390038.html","лента новостей","2026-04-23T07:02:34Z",
"4305","РИА Новости","В Нижнем Новгороде выпало свыше двух месячных норм осадков","","2026-04-22T14:24:01Z","https://ria.ru/20260422/sneg-2088387703.html","лента новостей","2026-04-23T07:02:34Z",
"4306","РИА Новости","РПЦ доставила в Донецк 18 тонн воды","","2026-04-22T14:18:12Z","https://ria.ru/20260422/rpts-2088386316.html","лента новостей","2026-04-23T07:02:34Z",
"4307","РИА Новости","Президент Израиля заявил, что мечтает подружиться с ливанцами","","2026-04-22T14:14:44Z","https://ria.ru/20260422/izrail-2088385251.html","лента новостей","2026-04-23T07:02:34Z",
"4308","РИА Новости","Суд взыскал 844 тысяч рублей с руководителя клуба фанатов Блиновской","","2026-04-22T14:11:53Z","https://ria.ru/20260422/sud-2088384779.html","лента новостей","2026-04-23T07:02:34Z",
"1769","РИА Новости","Лавров прокомментировал реакцию ФРГ на данные Минобороны России","","2026-04-22T14:06:02Z","https://ria.ru/20260422/lavrov-2088382622.html","лента новостей","2026-04-23T07:02:34Z",
"1770","РИА Новости","Проявивший отвагу на СВО россиянин попросил суд о прекращении дела о взятке","","2026-04-22T14:00:09Z","https://ria.ru/20260422/sud-2088381793.html","лента новостей","2026-04-23T07:02:34Z",
"1771","РИА Новости","""Новая война"". На Западе запаниковали из-за хода ЕС против России","","2026-04-22T13:58:43Z","https://ria.ru/20260422/evropa-2088381519.html","лента новостей","2026-04-23T07:02:34Z",
"1772","РИА Новости","Синоптик объяснила, почему метель в Мурманске в конце апреля не аномальна","","2026-04-22T13:56:27Z","https://ria.ru/20260422/murmansk-2088380946.html","лента новостей","2026-04-23T07:02:34Z",
"1773","РИА Новости","Посольство России попросило Швецию посодействовать снабжению судна ""Каффа""","","2026-04-22T13:54:41Z","https://ria.ru/20260422/kaffa-2088380692.html","лента новостей","2026-04-23T07:02:34Z",
"1774","РИА Новости","Соглашения по поставкам нефти на рынок России скоро заключат, заявил Новак","","2026-04-22T13:53:56Z","https://ria.ru/20260422/novak-2088380542.html","лента новостей","2026-04-23T07:02:34Z",
"1775","РИА Новости","Сухогруз ""Каффа"", задержанный в Швеции, остается под запретом на плавание","","2026-04-22T13:53:18Z","https://ria.ru/20260422/sukhogruz--2088380447.html","лента новостей","2026-04-23T07:02:34Z",
"1776","РИА Новости","Российский капитан задержанного в Швеции сухогруза вернется на судно","","2026-04-22T13:53:00Z","https://ria.ru/20260422/sudno-2088380357.html","лента новостей","2026-04-23T07:02:34Z",
"1777","РИА Новости","Турция не обращалась к России за поставками СПГ, заявил Новак","","2026-04-22T13:52:34Z","https://ria.ru/20260422/novak-2088380211.html","лента новостей","2026-04-23T07:02:34Z",
"1778","РИА Новости","Казахстанская нефть будет идти в Германию в обход ""Дружбы"", заявил Новак","","2026-04-22T13:50:39Z","https://ria.ru/20260422/novak-2088379651.html","лента новостей","2026-04-23T07:02:34Z",
"1779","РИА Новости","Володин вспомнил один из заветов Ленина","","2026-04-22T13:48:52Z","https://ria.ru/20260422/volodin-2088379391.html","лента новостей","2026-04-23T07:02:34Z",
"1780","РИА Новости","""Дружба"" выгодна как поставщикам, так и потребителям, заявил Новак","","2026-04-22T13:48:23Z","https://ria.ru/20260422/druzhba-2088379221.html","лента новостей","2026-04-23T07:02:34Z",
"1781","РИА Новости","В Сеченовском университете оценили влияние книг Григория Остера на детей","","2026-04-22T13:47:02Z","https://ria.ru/20260422/berezhanskiy-2088379066.html","лента новостей","2026-04-23T07:02:34Z",
"1782","РИА Новости","Запросов от СК касательно книг Остера нет, сообщили в издательстве АСТ","","2026-04-22T13:47:00Z","https://ria.ru/20260422/ast-2088378976.html","лента новостей","2026-04-23T07:02:34Z",
"1783","РИА Новости","""Царит паника"". На Западе рассказали о неожиданном ударе по Украине","","2026-04-22T13:46:02Z","https://ria.ru/20260422/pomosch-2088378826.html","лента новостей","2026-04-23T07:02:34Z",
"1784","РИА Новости","В США потребовали от главы ФБР доказать отсутствие проблем с алкоголем","","2026-04-22T13:42:18Z","https://ria.ru/20260422/ssha-2088378473.html","лента новостей","2026-04-23T07:02:34Z",
"1785","РИА Новости","В Белоруссии подтвердили начало транзита нефти в сторону Венгрии и Словакии","","2026-04-22T13:41:50Z","https://ria.ru/20260422/tranzit-2088378373.html","лента новостей","2026-04-23T07:02:34Z",
"1786","РИА Новости","ЦАХАЛ обвинила Хезболлу в нарушении режима прекращения огня","","2026-04-22T13:37:47Z","https://ria.ru/20260422/livan-2088378125.html","лента новостей","2026-04-23T07:02:34Z",
